ID,Style,Category,Artist,Title,TitleOnly: anticipation,TitleOnly: happiness,TitleOnly: fear,TitleOnly: sadness,TitleOnly: surprise,TitleOnly: trust,dist,label
59ae559cedc2c9cdd86c5224,Renaissance Art,Northern Renaissance,Quentin Matsys,An Old Woman (The Ugly Duchess),0.2,0.2,0.1,0.2,0.0,0.3,[[0.2 0.2 0.1 0.2 0.0 0.3]],5
57728742edc2cb388006c728,Modern Art,Art Informel,Antonio Areal,Untitled,0.5714,0.0,0.0,0.0,0.4286,0.0,[[0.5714 0.0 0.0 0.0 0.4286 0.0]],0
577270e8edc2cb3880bfa375,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,Boy and dog in a Johnnypump,0.375,0.625,0.0,0.0,0.0,0.0,[[0.375 0.625 0.0 0.0 0.0 0.0]],1
577275ccedc2cb3880cf618e,Modern Art,Abstract Art,Georgia O&#39;Keeffe,Blue-02,0.2,0.3,0.1,0.2,0.1,0.1,[[0.2 0.3 0.1 0.2 0.1 0.1]],1
57727f7cedc2cb3880ee145f,Contemporary Art,Minimalism,Frank Stella,The Marriage of Reason and Squalor,0.1821,0.2726,0.0905,0.0905,0.1821,0.1821,[[0.1821 0.2726 0.0905 0.0905 0.1821 0.1821]],1
57728649edc2cb388003a837,Post Renaissance Art,Romanticism,Anne-Louis Girodet,The Sleep of Endymion,0.0833,0.5833,0.0,0.0,0.0833,0.25,[[0.0833 0.5833 0.0 0.0 0.0833 0.25]],1
57727f4bedc2cb3880ed8b25,Contemporary Art,Minimalism,Agnes Martin,Night Sea,0.2857,0.2857,0.1429,0.1429,0.0714,0.0714,[[0.2857 0.2857 0.1429 0.1429 0.0714 0.0714]],0
57726ff1edc2cb3880bc543b,Post Renaissance Art,Neoclassicism,Jacques-Louis David,"Napoleon Crossing the Alps at the St Bernard Pass, 20th May 1800",0.111,0.111,0.0,0.0,0.111,0.667,[[0.111 0.111 0.0 0.0 0.111 0.667]],5
57727fa8edc2cb3880eeb2f0,Contemporary Art,Minimalism,Jo Baer,"Primary Light Group: Red, Green, Blue",0.3077,0.0769,0.0769,0.0769,0.3846,0.0769,[[0.3077 0.0769 0.0769 0.0769 0.3846 0.0769]],4
577282c9edc2cb3880f8c0e4,Modern Art,Impressionism,Nicolae Grigorescu,Columbine in Green,0.3329,0.3747,0.0209,0.0209,0.1253,0.1253,[[0.3329 0.3747 0.0209 0.0209 0.1253 0.1253]],1
58aae502edc2c923e4650705,Post Renaissance Art,Baroque,Agostino Tassi,Naufragio Della Flotta Di Enea,0.0999,0.0,0.1998,0.5005,0.0999,0.0999,[[0.0999 0.0 0.1998 0.5005 0.0999 0.0999]],3
577289a7edc2cb38800e760c,Post Renaissance Art,Rococo,Charles Willson Peale,Benjamin and Eleanor Ridgley Laming,0.2764,0.3185,0.0217,0.0217,0.0217,0.3401,[[0.2764 0.3185 0.0217 0.0217 0.0217 0.3401]],5
577287acedc2cb388007f855,Modern Art,Pop Art,Samuel Buri,Untitled,0.5,0.0,0.0,0.0,0.5,0.0,[[0.5 0.0 0.0 0.0 0.5 0.0]],0
577281c7edc2cb3880f597ca,Post Renaissance Art,Realism,Vasily Sadovnikov,View of Palace Square and Winter Palace in St. Petersburg,0.0,0.5714,0.0,0.0,0.0,0.4286,[[0.0 0.5714 0.0 0.0 0.0 0.4286]],1
57728437edc2cb3880fd2cbf,Modern Art,Art Informel,Helmut Sturm,Untitled,0.6667,0.1667,0.0,0.0,0.1667,0.0,[[0.6667 0.1667 0.0 0.0 0.1667 0.0]],0
577280cbedc2cb3880f26e45,Modern Art,Magic Realism,Stefan Caltia,Wing Seller,0.375,0.25,0.0,0.0,0.125,0.25,[[0.375 0.25 0.0 0.0 0.125 0.25]],0
577283a1edc2cb3880fb4727,Modern Art,Impressionism,Henry Herbert La Thangue,"The Boat Builder&#39;s Yard, Cancale, Brittany",0.4006,0.0994,0.0994,0.0,0.2003,0.2003,[[0.4006 0.0994 0.0994 0.0 0.2003 0.2003]],0
577284a1edc2cb3880fe7865,Modern Art,Lyrical Abstraction,Ray Parker,Spring,0.154,0.6151,0.0,0.0,0.154,0.077,[[0.154 0.6151 0.0 0.0 0.154 0.077]],1
5772779bedc2cb3880d4fdef,Renaissance Art,Early Renaissance,Andrea del Verrocchio,Madonna and Child,0.0,0.625,0.0,0.0,0.0,0.375,[[0.0 0.625 0.0 0.0 0.0 0.375]],1
577286e4edc2cb3880058c40,Modern Art,Cubism,Wyndham Lewis,The Crowd,0.5,0.125,0.25,0.0,0.0,0.125,[[0.5 0.125 0.25 0.0 0.0 0.125]],0
577278deedc2cb3880d94eb0,Post Renaissance Art,Baroque,Jacob Jordaens,Portrait of a Young Married Couple,0.1163,0.512,0.0228,0.0,0.1163,0.2326,[[0.1163 0.512 0.0228 0.0 0.1163 0.2326]],1
5772831aedc2cb3880f9eb2d,Modern Art,Pop Art,Arman,Madison Avenue,0.5,0.0,0.0,0.0995,0.2002,0.2002,[[0.5 0.0 0.0 0.0995 0.2002 0.2002]],0
57727e48edc2cb3880ea5e34,Post Renaissance Art,Neoclassicism,Mikhail Shibanov,Portrait of A. G. Spiridov,0.25,0.0,0.125,0.0,0.0,0.625,[[0.25 0.0 0.125 0.0 0.0 0.625]],5
5772842cedc2cb3880fd1bf7,Modern Art,Art Informel,Willi Baumeister,Montaru 9,0.4,0.0,0.0,0.0,0.4,0.2,[[0.4 0.0 0.0 0.0 0.4 0.2]],0
57727550edc2cb3880ce0570,Modern Art,Pop Art,Andy Warhol,Big Campbell&#39;s Soup Can 19c (Beef Noodle),0.4286,0.0,0.0,0.1429,0.4286,0.0,[[0.4286 0.0 0.0 0.1429 0.4286 0.0]],0
5772883dedc2cb388009e2ed,Modern Art,Surrealism,Dora Maar,Candelabra,0.75,0.0,0.125,0.125,0.0,0.0,[[0.75 0.0 0.125 0.125 0.0 0.0]],0
577284d3edc2cb3880ff1834,Modern Art,Art Informel,Lennart Rodhe,I vattnet,0.4444,0.1111,0.0,0.0,0.2222,0.2222,[[0.4444 0.1111 0.0 0.0 0.2222 0.2222]],0
57728562edc2cb388000f4ca,Post Renaissance Art,Neoclassicism,Antonio Canova,Paolina Borghese as Venus Victrix,0.2306,0.2306,0.0,0.0,0.0769,0.4619,[[0.2306 0.2306 0.0 0.0 0.0769 0.4619]],5
57727e24edc2cb3880e9d0f3,Post Renaissance Art,Neoclassicism,Fyodor Alekseyev,North side of Red Square,0.4444,0.2222,0.0,0.0,0.1111,0.2222,[[0.4444 0.2222 0.0 0.0 0.1111 0.2222]],0
57727e13edc2cb3880e9b45b,Modern Art,Magic Realism,Eyvind Earle,My Soul,0.4,0.3,0.1,0.1,0.1,0.0,[[0.4 0.3 0.1 0.1 0.1 0.0]],0
577280f7edc2cb3880f306e9,Modern Art,Expressionism,Laszlo Mednyanszky,Head of a Tramp,0.3333,0.1111,0.3333,0.1111,0.1111,0.0,[[0.3333 0.1111 0.3333 0.1111 0.1111 0.0]],0
577285c0edc2cb3880022f5b,Modern Art,Pop Art,Aldo Mondino,Caduta di stella,0.4174,0.0831,0.0,0.0831,0.0831,0.3333,[[0.4174 0.0831 0.0 0.0831 0.0831 0.3333]],0
577284b1edc2cb3880fe913d,Modern Art,Pop Art,Gianfranco Baruchello,Micron salon doloricida,0.6,0.0,0.0,0.0,0.4,0.0,[[0.6 0.0 0.0 0.0 0.4 0.0]],0
57726f0cedc2cb3880b945a5,Post Renaissance Art,Rococo,Jean-Honore Fragonard,Blind Man’s Bluff,0.25,0.3333,0.0,0.1667,0.0833,0.1667,[[0.25 0.3333 0.0 0.1667 0.0833 0.1667]],1
57727f0cedc2cb3880ecdb83,Modern Art,Color Field Painting,Ad Reinhardt,Abstract Painting: Red,0.4167,0.0,0.0,0.0,0.4167,0.1667,[[0.4167 0.0 0.0 0.0 0.4167 0.1667]],0
57727c77edc2cb3880e4a604,Post Renaissance Art,Rococo,Carl-Ludwig Johann Christineck,Portrait of Count Orlov-Chesmensky,0.125,0.0,0.0,0.0,0.0,0.875,[[0.125 0.0 0.0 0.0 0.0 0.875]],5
57727d9eedc2cb3880e85dd9,Modern Art,Cubism,Roger de La Fresnaye,Man with a Red Kerchief,0.5,0.2,0.1,0.0,0.0,0.2,[[0.5 0.2 0.1 0.0 0.0 0.2]],0
5772857bedc2cb3880011b60,Modern Art,Post-Impressionism,Augustus John,Dorelia in a Landscape,0.25,0.5,0.0,0.0,0.0,0.25,[[0.25 0.5 0.0 0.0 0.0 0.25]],1
577288a6edc2cb38800b2f89,Modern Art,Impressionism,Tom Roberts,A Summer Morning Tiff,0.25,0.75,0.0,0.0,0.0,0.0,[[0.25 0.75 0.0 0.0 0.0 0.0]],1
577283cdedc2cb3880fbddf4,Modern Art,Color Field Painting,Edward Corbett,Untitled,0.4667,0.1111,0.0667,0.0444,0.2222,0.0889,[[0.4667 0.1111 0.0667 0.0444 0.2222 0.0889]],0
57728a12edc2cb38800fcb30,Post Renaissance Art,Baroque,Guercino,The Dead Christ Mourned by Two Angels,0.0769,0.0,0.0,0.6154,0.0769,0.2308,[[0.0769 0.0 0.0 0.6154 0.0769 0.2308]],3
57727e83edc2cb3880eb0dab,Renaissance Art,High Renaissance,Andrea Mantegna,Minerva Chasing the Vices from the Garden of Virtue,0.1818,0.2727,0.0909,0.0909,0.0909,0.2727,[[0.1818 0.2727 0.0909 0.0909 0.0909 0.2727]],1
577287baedc2cb3880080d18,Modern Art,Neo-Expressionism,Peter Alexander,Ceanothus,0.4444,0.2222,0.1111,0.0,0.2222,0.0,[[0.4444 0.2222 0.1111 0.0 0.2222 0.0]],0
599c0674edc2c978fc5e2910,Modern Art,Post-Impressionism,J&#243;zef Pankiewicz,Cart Loaded with Hay,0.2222,0.6667,0.0,0.0,0.1111,0.0,[[0.2222 0.6667 0.0 0.0 0.1111 0.0]],1
57726e5aedc2cb3880b6b708,Post Renaissance Art,Romanticism,Eugene Delacroix,Death of Sardanapalus,0.0744,0.0372,0.3579,0.481,0.0372,0.0124,[[0.0744 0.0372 0.3579 0.481 0.0372 0.0124]],3
5772845cedc2cb3880fdbb71,Modern Art,Art Informel,Jean Miotte,Untitled,0.4708,0.0284,0.0284,0.0284,0.3886,0.0553,[[0.4708 0.0284 0.0284 0.0284 0.3886 0.0553]],0
577284a2edc2cb3880fe78b5,Modern Art,Color Field Painting,Ray Parker,Untitled,0.8,0.2,0.0,0.0,0.0,0.0,[[0.8 0.2 0.0 0.0 0.0 0.0]],0
57728335edc2cb3880fa1785,Modern Art,Abstract Art,Gosta Adrian-Nilsson,Komposition,0.4,0.3,0.0,0.0,0.3,0.0,[[0.4 0.3 0.0 0.0 0.3 0.0]],0
57728280edc2cb3880f7fa72,Modern Art,Pop Art,Sa Nogueira,Untitled,0.5714,0.0,0.0,0.0,0.4286,0.0,[[0.5714 0.0 0.0 0.0 0.4286 0.0]],0
577287caedc2cb388008277f,Modern Art,Neo-Expressionism,Paul Wonner,Model On The Floor,0.1762,0.2943,0.0591,0.1181,0.1762,0.1762,[[0.1762 0.2943 0.0591 0.1181 0.1762 0.1762]],1
577287baedc2cb3880080d98,Modern Art,Neo-Expressionism,Peter Alexander,Lawndale,0.4444,0.0,0.2222,0.1111,0.1111,0.1111,[[0.4444 0.0 0.2222 0.1111 0.1111 0.1111]],0
57727d71edc2cb3880e7c599,Post Renaissance Art,Baroque,Hercules Seghers,River valley,0.4286,0.4286,0.1429,0.0,0.0,0.0,[[0.4286 0.4286 0.1429 0.0 0.0 0.0]],0
5772839bedc2cb3880fb3df1,Modern Art,Abstract Expressionism,Kazuo Nakamura,Infinite Waves,0.6,0.2,0.0,0.0,0.2,0.0,[[0.6 0.2 0.0 0.0 0.2 0.0]],0
57727208edc2cb3880c39659,Modern Art,Surrealism,Rene Magritte,Collective Invention,0.625,0.0,0.0,0.0,0.25,0.125,[[0.625 0.0 0.0 0.0 0.25 0.125]],0
58d2ef9bedc2c99878a544f4,Post Renaissance Art,Baroque,William Dobson,Portrait,0.2222,0.2222,0.0,0.1111,0.1111,0.3333,[[0.2222 0.2222 0.0 0.1111 0.1111 0.3333]],5
577279f5edc2cb3880dd1593,Modern Art,Cubism,Vladimir Tatlin,The Sailor (Self Portrait),0.2727,0.2727,0.0909,0.0,0.0909,0.2727,[[0.2727 0.2727 0.0909 0.0 0.0909 0.2727]],0
57727c22edc2cb3880e384dc,Post Renaissance Art,Rococo,Joshua Reynolds,Lady Jane Halliday,0.077,0.231,0.0,0.0,0.077,0.6151,[[0.077 0.231 0.0 0.0 0.077 0.6151]],5
5772831eedc2cb3880f9f1b7,Modern Art,Abstract Expressionism,Morris Graves,Lotus,0.1667,0.3333,0.0833,0.0833,0.1667,0.1667,[[0.1667 0.3333 0.0833 0.0833 0.1667 0.1667]],1
589c5342edc2cd40d4ab550b,Post Renaissance Art,Neoclassicism,Antoine-Jean Gros,Sappho at Leucate,0.3,0.2,0.1,0.2,0.1,0.1,[[0.3 0.2 0.1 0.2 0.1 0.1]],0
577286dcedc2cb3880058027,Modern Art,Art Informel,Carl Buchheister,Untitled,0.3333,0.0,0.0,0.0,0.6667,0.0,[[0.3333 0.0 0.0 0.0 0.6667 0.0]],4
57726ff3edc2cb3880bc56b7,Post Renaissance Art,Neoclassicism,Jacques-Louis David,The Death of Bara,0.0714,0.0,0.2857,0.4286,0.0714,0.1429,[[0.0714 0.0 0.2857 0.4286 0.0714 0.1429]],3
5772849eedc2cb3880fe732d,Contemporary Art,Minimalism,Paul Brach,The Negative Way #2,0.3338,0.1108,0.3338,0.1108,0.1108,0.0,[[0.3338 0.1108 0.3338 0.1108 0.1108 0.0]],0
5772839bedc2cb3880fb3e71,Modern Art,Abstract Expressionism,Kazuo Nakamura,Morning Mist,0.2726,0.3643,0.0,0.0904,0.1822,0.0904,[[0.2726 0.3643 0.0 0.0904 0.1822 0.0904]],1
57727d5eedc2cb3880e755c8,Post Renaissance Art,Rococo,Allan Ramsay,Portrait of David Hume,0.1,0.2,0.0,0.0,0.0,0.7,[[0.1 0.2 0.0 0.0 0.0 0.7]],5
57728380edc2cb3880fabf99,Post Renaissance Art,Realism,Ernest Meissonier,Chess Players,0.3529,0.2353,0.0588,0.0588,0.1176,0.1765,[[0.3529 0.2353 0.0588 0.0588 0.1176 0.1765]],0
57727fbbedc2cb3880eed035,Modern Art,Surrealism,Andre Masson,Pasiphae,0.5834,0.0,0.0828,0.0,0.3337,0.0,[[0.5834 0.0 0.0828 0.0 0.3337 0.0]],0
577271d9edc2cb3880c2ee76,Renaissance Art,Northern Renaissance,Jean Fouquet,Cases of noble men and women,0.25,0.25,0.0,0.0,0.125,0.375,[[0.25 0.25 0.0 0.0 0.125 0.375]],5
57727facedc2cb3880eeba55,Modern Art,Abstract Expressionism,Lee Krasner,Seated Nude,0.0909,0.2727,0.2727,0.0909,0.0909,0.1818,[[0.0909 0.2727 0.2727 0.0909 0.0909 0.1818]],1
577275ceedc2cb3880cf655e,Modern Art,Abstract Expressionism,Georgia O&#39;Keeffe,It Was Yellow and Pink II,0.4,0.4,0.0,0.0,0.1,0.1,[[0.4 0.4 0.0 0.0 0.1 0.1]],0
577278aeedc2cb3880d8b054,Post Renaissance Art,Romanticism,Pierre-Paul Prud&#39;hon,Arnauld de Beaufort,0.25,0.125,0.0,0.0,0.0,0.625,[[0.25 0.125 0.0 0.0 0.0 0.625]],5
5772700eedc2cb3880bc828e,Post Renaissance Art,Baroque,Francisco de Zurbaran,Angel with Incense,0.2108,0.2631,0.0523,0.0523,0.2108,0.2108,[[0.2108 0.2631 0.0523 0.0523 0.2108 0.2108]],1
577280dcedc2cb3880f288fe,Modern Art,Pop Art,Claes Oldenburg,Soft Drainpipe - Blue (Cool) Version,0.4,0.2,0.1,0.0,0.2,0.1,[[0.4 0.2 0.1 0.0 0.2 0.1]],0
5772794bedc2cb3880daae26,Modern Art,Expressionism,Ernst Ludwig Kirchner,Berlin Street Scene,0.5,0.4,0.0,0.1,0.0,0.0,[[0.5 0.4 0.0 0.1 0.0 0.0]],0
577279cfedc2cb3880dc832f,Modern Art,Expressionism,Franz Marc,Girl with Cat II,0.0,0.8571,0.0,0.0,0.0,0.1429,[[0.0 0.8571 0.0 0.0 0.0 0.1429]],1
57728662edc2cb3880042161,Modern Art,Art Informel,Charlotte Posenenske,Untitled,0.4,0.2,0.0,0.0,0.4,0.0,[[0.4 0.2 0.0 0.0 0.4 0.0]],0
5772831dedc2cb3880f9f0f5,Modern Art,Abstract Expressionism,Arthur Pinajian,Untitled,0.4113,0.0589,0.0589,0.0589,0.3532,0.0589,[[0.4113 0.0589 0.0589 0.0589 0.3532 0.0589]],0
57727f90edc2cb3880ee34c6,Post Renaissance Art,Realism,Nicolae Grigorescu,Peasant Woman from Muscel,0.4,0.2,0.0,0.0,0.0,0.4,[[0.4 0.2 0.0 0.0 0.0 0.4]],0
577285caedc2cb3880023ed1,Modern Art,Abstract Art,Pierre Daura,F1,0.3841,0.0,0.0,0.0,0.5386,0.0773,[[0.3841 0.0 0.0 0.0 0.5386 0.0773]],4
57727c5bedc2cb3880e42ab4,Renaissance Art,Early Renaissance,Andrea del Castagno,Crucifixion and Saints,0.0714,0.0,0.1429,0.5,0.1429,0.1429,[[0.0714 0.0 0.1429 0.5 0.1429 0.1429]],3
57726ed9edc2cb3880b89998,Post Renaissance Art,Romanticism,John Constable,Flatford Mill,0.3728,0.2888,0.0165,0.0165,0.1692,0.1361,[[0.3728 0.2888 0.0165 0.0165 0.1692 0.1361]],0
57727fecedc2cb3880ef6ac7,Contemporary Art,Minimalism,John McLaughlin,Number 11,0.3333,0.0,0.0,0.0,0.5,0.1667,[[0.3333 0.0 0.0 0.0 0.5 0.1667]],4
57726e4dedc2cb3880b6a413,Modern Art,Pop Art,Roy Lichtenstein,Takka Takka,0.5,0.1667,0.0,0.0,0.3333,0.0,[[0.5 0.1667 0.0 0.0 0.3333 0.0]],0
57727efbedc2cb3880ecc31e,Modern Art,Cubism,Carlos Saenz de Tejada,At the bar,0.113,0.606,0.07,0.127,0.042,0.042,[[0.113 0.606 0.07 0.127 0.042 0.042]],1
57727d88edc2cb3880e7e857,Renaissance Art,High Renaissance,Andrea Solario,Portrait of Charles d&#39;Amboise,0.1667,0.0,0.0,0.0,0.0,0.8333,[[0.1667 0.0 0.0 0.0 0.0 0.8333]],5
577285caedc2cb3880023fd3,Modern Art,Surrealism,Boris Margo,Enchanted Beach,0.2071,0.4823,0.0345,0.023,0.1035,0.1496,[[0.2071 0.4823 0.0345 0.023 0.1035 0.1496]],1
57727ffbedc2cb3880efd679,Modern Art,Abstract Expressionism,William Baziotes,Still Life,0.2998,0.2002,0.0,0.0995,0.2002,0.2002,[[0.2998 0.2002 0.0 0.0995 0.2002 0.2002]],0
5772820aedc2cb3880f647fc,Modern Art,Lyrical Abstraction,Albert Bitran,Moins visible,0.3333,0.1667,0.0,0.1667,0.3333,0.0,[[0.3333 0.1667 0.0 0.1667 0.3333 0.0]],0
5772831dedc2cb3880f9f0c5,Modern Art,Abstract Expressionism,Arthur Pinajian,"Untitled Landscape, Woodstock (No.3876)",0.3333,0.1667,0.0,0.0,0.1667,0.3333,[[0.3333 0.1667 0.0 0.0 0.1667 0.3333]],0
57727781edc2cb3880d4e0d7,Modern Art,Post-Impressionism,Edouard Vuillard,The&#160;Striped&#160;Blouse,0.3861,0.2976,0.0,0.0174,0.1582,0.1407,[[0.3861 0.2976 0.0 0.0174 0.1582 0.1407]],0
577284a3edc2cb3880fe7a87,Modern Art,Color Field Painting,Sven Lukin,Tucson,0.7143,0.0,0.1429,0.0,0.1429,0.0,[[0.7143 0.0 0.1429 0.0 0.1429 0.0]],0
57728046edc2cb3880f0a043,Contemporary Art,Minimalism,Mark Rothko,Rothko Chapel,0.4,0.4,0.0,0.0,0.0,0.2,[[0.4 0.4 0.0 0.0 0.0 0.2]],0
57728335edc2cb3880fa1735,Modern Art,Cubism,Gosta Adrian-Nilsson,House at the beach,0.182,0.727,0.0,0.0,0.0,0.091,[[0.182 0.727 0.0 0.0 0.0 0.091]],1
57728366edc2cb3880faa178,Modern Art,Color Field Painting,Piero Dorazio,Rosso Perugino,0.5,0.1,0.0,0.0,0.2,0.2,[[0.5 0.1 0.0 0.0 0.2 0.2]],0
57727882edc2cb3880d81610,Modern Art,Impressionism,John Henry Twachtman,Landscape,0.0,1.0,0.0,0.0,0.0,0.0,[[0.0 1.0 0.0 0.0 0.0 0.0]],1
5772866cedc2cb3880042f75,Modern Art,Color Field Painting,Matsutani,A Position-A,0.5385,0.0769,0.0,0.0,0.2308,0.1538,[[0.5385 0.0769 0.0 0.0 0.2308 0.1538]],0
57728250edc2cb3880f75c5d,Modern Art,Pop Art,Peter Phillips,Spectrocoupling,0.3333,0.0,0.0,0.0833,0.5,0.0833,[[0.3333 0.0 0.0 0.0833 0.5 0.0833]],4
577284aeedc2cb3880fe8ca7,Renaissance Art,High Renaissance,Piero di Cosimo,The Fight between the Lapiths and the Centaurs,0.2,0.0,0.2,0.0,0.4,0.2,[[0.2 0.0 0.2 0.0 0.4 0.2]],4
57728592edc2cb3880019024,Modern Art,Expressionism,Jacoba van Heemskerck,Bomen,0.5,0.0,0.1667,0.0,0.1667,0.1667,[[0.5 0.0 0.1667 0.0 0.1667 0.1667]],0
5772842dedc2cb3880fd1d97,Modern Art,Art Informel,Willi Baumeister,Sun Figures,0.1818,0.4545,0.0,0.0,0.0909,0.2727,[[0.1818 0.4545 0.0 0.0 0.0909 0.2727]],1
577283ddedc2cb3880fbf796,Modern Art,Abstract Art,Otto Freundlich,Rosace II,0.375,0.375,0.0,0.0,0.125,0.125,[[0.375 0.375 0.0 0.0 0.125 0.125]],0
57727f6fedc2cb3880ee02ec,Modern Art,Abstract Art,Jose de Almada-Negreiros,Relation 9/10,0.6667,0.1667,0.0,0.0,0.1667,0.0,[[0.6667 0.1667 0.0 0.0 0.1667 0.0]],0
5899f083edc2c97aac9f967d,Post Renaissance Art,Neoclassicism,Anton Raphael Mengs,"Mar&#237;a Luisa of Parma, Princess of Asturias",0.1668,0.0834,0.0,0.0,0.0834,0.6663,[[0.1668 0.0834 0.0 0.0 0.0834 0.6663]],5
57727ffdedc2cb3880efd8d9,Modern Art,Expressionism,Tivadar Kosztka Csontvary,Electric Station at Jajce at Night,0.4167,0.25,0.0,0.0,0.25,0.0833,[[0.4167 0.25 0.0 0.0 0.25 0.0833]],0
577286b3edc2cb388004f14a,Modern Art,Post-Impressionism,Edvard Weie,"Sunrise, Christians&#248;",0.2222,0.5556,0.1111,0.0,0.0,0.1111,[[0.2222 0.5556 0.1111 0.0 0.0 0.1111]],1
57728497edc2cb3880fe6b71,Modern Art,Lyrical Abstraction,Edward Avedisian,"Untitled [red, blue]",0.2857,0.2857,0.0,0.0,0.4286,0.0,[[0.2857 0.2857 0.0 0.0 0.4286 0.0]],4
5954fa6eedc2c93644c45189,Post Renaissance Art,Neoclassicism,Joseph Anton Koch,l&#39;inferno di dante,0.2857,0.0,0.4286,0.0,0.1429,0.1429,[[0.2857 0.0 0.4286 0.0 0.1429 0.1429]],2
577281c3edc2cb3880f59030,Post Renaissance Art,Neoclassicism,Abraham van Strij,The fishsaleswoman,0.1429,0.2857,0.0,0.0,0.1429,0.4286,[[0.1429 0.2857 0.0 0.0 0.1429 0.4286]],5
57728661edc2cb38800420b1,Modern Art,Art Informel,Charlotte Posenenske,Striped Picture,0.8754,0.0,0.0,0.0,0.1246,0.0,[[0.8754 0.0 0.0 0.0 0.1246 0.0]],0
57727cddedc2cb3880e5ee3a,Modern Art,Magic Realism,Felix Vallotton,Persee killing the Dragon,0.0909,0.0,0.3636,0.0909,0.0909,0.3636,[[0.0909 0.0 0.3636 0.0909 0.0909 0.3636]],2
577285f8edc2cb388002d5d8,Modern Art,Pop Art,Oyvind Fahlstrom,Eddie (Sylvie&#39;s Brother) in the Desert,0.5459,0.0,0.0906,0.0906,0.1823,0.0906,[[0.5459 0.0 0.0906 0.0906 0.1823 0.0906]],0
577286caedc2cb38800568c5,Post Renaissance Art,Rococo,Johann Georg Pinzel,Crucifixion,0.0769,0.0,0.3077,0.3846,0.0,0.2308,[[0.0769 0.0 0.3077 0.3846 0.0 0.2308]],3
5772804dedc2cb3880f0acff,Modern Art,Cubism,Henri Laurens,Head of a Young Girl,0.2727,0.2727,0.0909,0.0,0.0909,0.2727,[[0.2727 0.2727 0.0909 0.0 0.0909 0.2727]],0
5772867cedc2cb38800448ac,Post Renaissance Art,Realism,Adolph Menzel,Afternoon in the Tuileries Gardens,0.1001,0.7998,0.0,0.0,0.0,0.1001,[[0.1001 0.7998 0.0 0.0 0.0 0.1001]],1
57728107edc2cb3880f3212e,Post Renaissance Art,Rococo,Dmitry Levitzky,"Portrait of Alexander Kokorinov, Director and First Rector of the Academy of Arts in St. Petersburg.",0.2727,0.0909,0.0,0.0,0.0909,0.5455,[[0.2727 0.0909 0.0 0.0 0.0909 0.5455]],5
5772829fedc2cb3880f82c16,Modern Art,Cubism,Abraham Manievich,"Destruction of the Ghetto, Kiev",0.1541,0.0,0.1541,0.3847,0.2306,0.0766,[[0.1541 0.0 0.1541 0.3847 0.2306 0.0766]],3
577283b0edc2cb3880fb5f0c,Modern Art,Post-Impressionism,Istvan Nagy,Little girl with yellow babushka,0.1111,0.6667,0.0,0.2222,0.0,0.0,[[0.1111 0.6667 0.0 0.2222 0.0 0.0]],1
5772877fedc2cb3880075b90,Modern Art,Abstract Expressionism,Noguchi Isamu ,Coffee Table (IN-50),0.4537,0.2028,0.0469,0.0317,0.2028,0.0621,[[0.4537 0.2028 0.0469 0.0317 0.2028 0.0621]],0
577287dfedc2cb3880089e56,Modern Art,Neo-Expressionism,Leiko Ikemura,Landing in Black,0.5714,0.0,0.2857,0.1429,0.0,0.0,[[0.5714 0.0 0.2857 0.1429 0.0 0.0]],0
57728393edc2cb3880fb3158,Modern Art,Post-Impressionism,Albert Marquet,The Port of Saint-Tropez,0.235,0.2942,0.1175,0.0592,0.1767,0.1175,[[0.235 0.2942 0.1175 0.0592 0.1767 0.1175]],1
57727febedc2cb3880ef675e,Modern Art,Color Field Painting,Dan Christensen,Untitled,0.4,0.2,0.0,0.0,0.4,0.0,[[0.4 0.2 0.0 0.0 0.4 0.0]],0
577285c9edc2cb3880023e2f,Modern Art,Abstract Expressionism,William Congdon,Piazza San Marco No.5,0.6252,0.2504,0.0,0.0,0.1244,0.0,[[0.6252 0.2504 0.0 0.0 0.1244 0.0]],0
577288e7edc2cb38800beddc,Post Renaissance Art,Realism,Jules Dupre,Village Landscape,0.2308,0.5385,0.0,0.0769,0.0769,0.0769,[[0.2308 0.5385 0.0 0.0769 0.0769 0.0769]],1
57726f08edc2cb3880b94016,Renaissance Art,Early Renaissance,Piero della Francesca,Nativity,0.0,0.6667,0.0,0.0,0.1111,0.2222,[[0.0 0.6667 0.0 0.0 0.1111 0.2222]],1
57728427edc2cb3880fd13cd,Modern Art,Color Field Painting,Gotthard Graubner,Farbraum,1.0,0.0,0.0,0.0,0.0,0.0,[[1.0 0.0 0.0 0.0 0.0 0.0]],0
57726e26edc2cb3880b60d35,Post Renaissance Art,Rococo,Pietro Longhi,Standing Woman Holding a Muff Facing Right,0.375,0.375,0.0,0.0,0.0,0.25,[[0.375 0.375 0.0 0.0 0.0 0.25]],0
57727ddfedc2cb3880e9142d,Post Renaissance Art,Romanticism,Maxim Vorobiev,Bosphorus,0.5836,0.0831,0.0831,0.0831,0.1672,0.0,[[0.5836 0.0831 0.0831 0.0831 0.1672 0.0]],0
577284ddedc2cb3880ff2754,Post Renaissance Art,Realism,Mihaly Munkacsy,Yawning Apprentice,0.3636,0.1818,0.1818,0.0,0.1818,0.0909,[[0.3636 0.1818 0.1818 0.0 0.1818 0.0909]],0
